K,N,M,T,Baseline Cycles,Baseline Performance,WIP Scalar Cycles,WIP Scalar Performance,Josua Cycles,Josua Performance
20,16,8,12,1047778.000000,1.080000,842146.000000,1.340000,856656.000000,1.320000
20,16,8,16,1437868.000000,1.060000,1157108.000000,1.310000,1156095.000000,1.310000
20,16,8,20,1856336.000000,1.030000,1497015.000000,1.270000,1497771.000000,1.270000
20,16,8,24,2213340.000000,1.040000,1774936.000000,1.290000,1741917.000000,1.320000
20,16,8,28,2617880.000000,1.030000,2112551.000000,1.270000,2098718.000000,1.280000
20,16,12,4,368230.000000,0.970000,284694.000000,1.250000,303657.000000,1.170000
20,16,12,8,746418.000000,1.000000,621993.000000,1.200000,616072.000000,1.210000
20,16,12,12,1140006.000000,1.000000,922358.000000,1.230000,938191.000000,1.210000
20,16,12,16,1490645.000000,1.020000,1226047.000000,1.240000,1211370.000000,1.260000
20,16,12,20,1904019.000000,1.000000,1551102.000000,1.230000,1540866.000000,1.240000
20,16,12,24,2320831.000000,0.990000,1892587.000000,1.220000,1844687.000000,1.250000
20,16,12,28,2788562.000000,0.970000,2271514.000000,1.190000,2223746.000000,1.210000
20,16,16,4,386147.000000,0.940000,306248.000000,1.180000,323126.000000,1.120000
20,16,16,8,780638.000000,0.960000,661651.000000,1.130000,657241.000000,1.140000
20,16,16,12,1197499.000000,0.950000,995294.000000,1.150000,998691.000000,1.140000
20,16,16,16,1593063.000000,0.960000,1339106.000000,1.140000,1316353.000000,1.160000
20,16,16,20,2085529.000000,0.920000,1778718.000000,1.080000,1653664.000000,1.160000
20,16,16,24,2551600.000000,0.900000,2036841.000000,1.130000,2024149.000000,1.140000
20,16,16,28,2966444.000000,0.910000,2490012.000000,1.080000,2385771.000000,1.130000
20,16,20,4,406561.000000,0.900000,326880.000000,1.120000,345074.000000,1.060000
20,16,20,8,829948.000000,0.910000,712992.000000,1.060000,699522.000000,1.080000
20,16,20,12,1251906.000000,0.910000,1065132.000000,1.080000,1068036.000000,1.070000
20,16,20,16,1685042.000000,0.910000,1435361.000000,1.070000,1395919.000000,1.100000
20,16,20,20,2198432.000000,0.880000,1790497.000000,1.070000,1779773.000000,1.080000
20,16,20,24,2637181.000000,0.880000,2164560.000000,1.070000,2093625.000000,1.100000
20,16,20,28,3193696.000000,0.850000,2645152.000000,1.020000,2608311.000000,1.040000
20,16,24,4,429589.000000,0.870000,349478.000000,1.060000,366884.000000,1.010000
20,16,24,8,866640.000000,0.880000,752478.000000,1.010000,742624.000000,1.030000
20,16,24,12,1305902.000000,0.880000,1132659.000000,1.020000,1138517.000000,1.010000
20,16,24,16,1773694.000000,0.870000,1527208.000000,1.010000,1471457.000000,1.050000
20,16,24,20,2348536.000000,0.820000,1936621.000000,1.000000,1943798.000000,0.990000
20,16,24,24,2856591.000000,0.810000,2345017.000000,0.990000,2251726.000000,1.030000
20,16,24,28,3349823.000000,0.810000,2925997.000000,0.930000,2895020.000000,0.940000
20,16,28,4,446943.000000,0.840000,367687.000000,1.030000,389982.000000,0.970000
20,16,28,8,902368.000000,0.850000,802001.000000,0.960000,782128.000000,0.980000
20,16,28,12,1355811.000000,0.850000,1208977.000000,0.960000,1207801.000000,0.960000
20,16,28,16,1849909.000000,0.840000,1624026.000000,0.950000,1544852.000000,1.000000
20,16,28,20,2495598.000000,0.780000,2082224.000000,0.930000,2107948.000000,0.920000
20,16,28,24,3001965.000000,0.770000,2475256.000000,0.940000,2356407.000000,0.990000
20,16,28,28,3575466.000000,0.760000,2957909.000000,0.920000,2887918.000000,0.940000
20,20,4,4,482934.000000,1.100000,364330.000000,1.460000,384864.000000,1.380000
20,20,4,8,983396.000000,1.150000,767901.000000,1.480000,784560.000000,1.440000
20,20,4,12,1476165.000000,1.180000,1169824.000000,1.480000,1190195.000000,1.460000
20,20,4,16,1971704.000000,1.190000,1571486.000000,1.490000,1591565.000000,1.470000
20,20,4,20,2522085.000000,1.170000,2003431.000000,1.470000,2010693.000000,1.460000
20,20,4,24,3071754.000000,1.150000,2437743.000000,1.450000,2439294.000000,1.450000
20,20,4,28,3635708.000000,1.140000,2896595.000000,1.430000,2906325.000000,1.430000
20,20,8,4,511913.000000,1.050000,394469.000000,1.360000,412778.000000,1.300000
20,20,8,8,1056545.000000,1.080000,838318.000000,1.360000,848278.000000,1.340000
20,20,8,12,1566642.000000,1.110000,1257209.000000,1.390000,1276997.000000,1.360000
20,20,8,16,2109785.000000,1.110000,1704573.000000,1.370000,1698414.000000,1.380000
20,20,8,20,2646094.000000,1.110000,2123877.000000,1.390000,2124577.000000,1.390000
20,20,8,24,3229953.000000,1.100000,2598103.000000,1.370000,2574660.000000,1.380000
20,20,8,28,3809754.000000,1.090000,3109037.000000,1.330000,3084597.000000,1.340000
20,20,12,4,535753.000000,1.020000,418389.000000,1.300000,437300.000000,1.250000
20,20,12,8,1106861.000000,1.040000,900488.000000,1.270000,899040.000000,1.280000
20,20,12,12,1666639.000000,1.050000,1349392.000000,1.300000,1356685.000000,1.290000
20,20,12,16,2169472.000000,1.080000,1796608.000000,1.310000,1776217.000000,1.320000
20,20,12,20,2814366.000000,1.050000,2274806.000000,1.300000,2283628.000000,1.290000
20,20,12,24,3397060.000000,1.050000,2748282.000000,1.290000,2700785.000000,1.320000
20,20,12,28,4026588.000000,1.030000,3266003.000000,1.270000,3325669.000000,1.250000
20,20,16,4,561473.000000,0.980000,438434.000000,1.260000,464855.000000,1.190000
20,20,16,8,1178901.000000,0.980000,947636.000000,1.220000,955890.000000,1.210000
20,20,16,12,1734441.000000,1.010000,1430266.000000,1.230000,1540652.000000,1.140000
20,20,16,16,2354354.000000,1.000000,1939286.000000,1.220000,1897700.000000,1.240000
20,20,16,20,2941799.000000,1.010000,2387060.000000,1.240000,2381272.000000,1.240000
20,20,16,24,3570853.000000,1.000000,2924225.000000,1.220000,2848977.000000,1.250000
20,20,16,28,4251453.000000,0.980000,3481280.000000,1.200000,3429040.000000,1.210000
20,20,20,4,587447.000000,0.950000,475552.000000,1.170000,493454.000000,1.130000
20,20,20,8,1216220.000000,0.950000,1018436.000000,1.140000,1003195.000000,1.160000
20,20,20,12,1802786.000000,0.980000,1517661.000000,1.160000,1529564.000000,1.150000
20,20,20,16,2465002.000000,0.960000,2046015.000000,1.150000,2002981.000000,1.180000
20,20,20,20,3151843.000000,0.940000,2569178.000000,1.150000,2544723.000000,1.170000
20,20,20,24,3769810.000000,0.950000,3088507.000000,1.150000,3012053.000000,1.180000
20,20,20,28,4457405.000000,0.940000,3671474.000000,1.140000,3628280.000000,1.150000
20,20,24,4,613895.000000,0.920000,503393.000000,1.120000,516358.000000,1.090000
20,20,24,8,1265406.000000,0.920000,1068357.000000,1.090000,1050009.000000,1.110000
20,20,24,12,1869864.000000,0.950000,1611563.000000,1.100000,1614982.000000,1.090000
20,20,24,16,2567804.000000,0.920000,2166092.000000,1.090000,2097309.000000,1.130000
20,20,24,20,3338952.000000,0.890000,2749339.000000,1.080000,2754361.000000,1.080000
20,20,24,24,4099264.000000,0.870000,3300561.000000,1.080000,3200288.000000,1.120000
20,20,24,28,4746130.000000,0.880000,4029826.000000,1.040000,3906761.000000,1.070000
20,20,28,4,637261.000000,0.900000,545186.000000,1.050000,540724.000000,1.060000
20,20,28,8,1308597.000000,0.900000,1138425.000000,1.030000,1109527.000000,1.060000
20,20,28,12,1944098.000000,0.910000,1715357.000000,1.030000,1711081.000000,1.040000
20,20,28,16,2681205.000000,0.890000,2295940.000000,1.030000,2192764.000000,1.080000
20,20,28,20,3534432.000000,0.840000,2935704.000000,1.010000,2966900.000000,1.000000
20,20,28,24,4262141.000000,0.840000,3473251.000000,1.030000,3343121.000000,1.070000
20,20,28,28,5006817.000000,0.840000,4146034.000000,1.010000,4056608.000000,1.030000
20,24,4,4,666116.000000,1.140000,513661.000000,1.470000,540911.000000,1.400000
20,24,4,8,1349364.000000,1.200000,1066783.000000,1.520000,1089152.000000,1.490000
20,24,4,12,2088893.000000,1.190000,1638323.000000,1.510000,1678981.000000,1.480000
20,24,4,16,2752355.000000,1.210000,2180203.000000,1.530000,2208157.000000,1.510000
20,24,4,20,3490509.000000,1.200000,2766817.000000,1.520000,2780109.000000,1.510000
20,24,4,24,4238816.000000,1.190000,3356231.000000,1.510000,3367383.000000,1.500000
20,24,4,28,5066605.000000,1.170000,4044444.000000,1.460000,4060998.000000,1.460000
20,24,8,4,699264.000000,1.090000,548874.000000,1.390000,570940.000000,1.340000
20,24,8,8,1450529.000000,1.120000,1165430.000000,1.390000,1160611.000000,1.400000
20,24,8,12,2203336.000000,1.130000,1758696.000000,1.410000,1801691.000000,1.380000
20,24,8,16,2932651.000000,1.140000,2353908.000000,1.420000,2354293.000000,1.420000
20,24,8,20,3626520.000000,1.160000,2916801.000000,1.440000,2919684.000000,1.440000
20,24,8,24,4555461.000000,1.110000,3654431.000000,1.390000,3623280.000000,1.400000
20,24,8,28,5297846.000000,1.120000,4263604.000000,1.390000,4289598.000000,1.380000
20,24,12,4,725786.000000,1.060000,593375.000000,1.300000,603280.000000,1.280000
20,24,12,8,1512430.000000,1.080000,1236926.000000,1.320000,1227935.000000,1.330000
20,24,12,12,2308697.000000,1.080000,1850443.000000,1.350000,1884028.000000,1.320000
20,24,12,16,3002416.000000,1.120000,2451335.000000,1.370000,2425516.000000,1.380000
20,24,12,20,3823453.000000,1.100000,3080641.000000,1.370000,3068140.000000,1.370000
20,24,12,24,4627674.000000,1.100000,3746511.000000,1.350000,3683841.000000,1.380000
20,24,12,28,5515938.000000,1.080000,4448919.000000,1.330000,4410706.000000,1.350000
20,24,16,4,757324.000000,1.030000,608350.000000,1.280000,639167.000000,1.220000
20,24,16,8,1568905.000000,1.050000,1310166.000000,1.250000,1284195.000000,1.280000
20,24,16,12,2379526.000000,1.050000,1944156.000000,1.290000,1969117.000000,1.270000
20,24,16,16,3195463.000000,1.050000,2602967.000000,1.290000,2567916.000000,1.310000
20,24,16,20,3989216.000000,1.060000,3223183.000000,1.310000,3221726.000000,1.310000
20,24,16,24,4848707.000000,1.050000,3961611.000000,1.280000,3857562.000000,1.320000
20,24,16,28,5790427.000000,1.030000,4730303.000000,1.260000,4656558.000000,1.280000
20,24,20,4,794228.000000,0.990000,640667.000000,1.230000,667493.000000,1.180000
20,24,20,8,1634009.000000,1.010000,1362747.000000,1.210000,1348582.000000,1.220000
20,24,20,12,2459432.000000,1.020000,2052445.000000,1.220000,2075402.000000,1.210000
20,24,20,16,3367672.000000,1.000000,2736540.000000,1.230000,2696035.000000,1.250000
20,24,20,20,4254661.000000,0.990000,3406526.000000,1.240000,3422210.000000,1.240000
20,24,20,24,5095840.000000,1.000000,4153835.000000,1.230000,4058513.000000,1.250000
20,24,20,28,6023643.000000,0.990000,4959089.000000,1.200000,4891865.000000,1.220000
20,24,24,4,829649.000000,0.960000,674701.000000,1.180000,703313.000000,1.130000
20,24,24,8,1688454.000000,0.980000,1434643.000000,1.150000,1408140.000000,1.180000
20,24,24,12,2538034.000000,0.990000,2161395.000000,1.160000,2172722.000000,1.160000
20,24,24,16,3456618.000000,0.980000,2883891.000000,1.170000,2824067.000000,1.200000
20,24,24,20,4501006.000000,0.940000,3631192.000000,1.170000,3670428.000000,1.150000
20,24,24,24,5399401.000000,0.940000,4391817.000000,1.160000,4270034.000000,1.190000
20,24,24,28,6347318.000000,0.940000,5248427.000000,1.140000,5172749.000000,1.150000
20,24,28,4,856789.000000,0.940000,708541.000000,1.140000,742610.000000,1.080000
20,24,28,8,1752854.000000,0.950000,1528471.000000,1.090000,1471590.000000,1.130000
20,24,28,12,2633617.000000,0.960000,2258996.000000,1.120000,2276450.000000,1.110000
20,24,28,16,3587584.000000,0.940000,3016975.000000,1.120000,2916021.000000,1.160000
20,24,28,20,4703837.000000,0.900000,3840888.000000,1.110000,3913716.000000,1.080000
20,24,28,24,5612240.000000,0.910000,4601238.000000,1.110000,4438651.000000,1.150000
20,24,28,28,6709171.000000,0.890000,5518884.000000,1.080000,5396125.000000,1.110000
20,28,4,4,874105.000000,1.170000,680125.000000,1.500000,709115.000000,1.440000
20,28,4,8,1816580.000000,1.200000,1434565.000000,1.520000,1463153.000000,1.490000
20,28,4,12,2786386.000000,1.200000,2169127.000000,1.550000,2235927.000000,1.500000
20,28,4,16,3716830.000000,1.220000,2951129.000000,1.530000,2988464.000000,1.510000
20,28,4,20,4714718.000000,1.210000,3760906.000000,1.510000,3774748.000000,1.510000
20,28,4,24,5749710.000000,1.190000,4607972.000000,1.490000,4601575.000000,1.490000
20,28,4,28,6805648.000000,1.180000,5501720.000000,1.460000,5506963.000000,1.450000
20,28,8,4,911167.000000,1.130000,713997.000000,1.440000,743134.000000,1.390000
20,28,8,8,1925838.000000,1.140000,1528220.000000,1.440000,1546791.000000,1.420000
20,28,8,12,2922355.000000,1.150000,2307756.000000,1.460000,2371775.000000,1.420000
20,28,8,16,3969183.000000,1.140000,3092454.000000,1.460000,3096412.000000,1.460000
20,28,8,20,4869872.000000,1.170000,3934578.000000,1.450000,3934562.000000,1.450000
20,28,8,24,5961154.000000,1.150000,4844354.000000,1.420000,5004913.000000,1.370000
20,28,8,28,7316022.000000,1.100000,6014865.000000,1.330000,5966711.000000,1.340000
20,28,12,4,953678.000000,1.090000,759926.000000,1.370000,781651.000000,1.330000
20,28,12,8,1997692.000000,1.100000,1609399.000000,1.370000,1625201.000000,1.360000
20,28,12,12,3030404.000000,1.110000,2389330.000000,1.410000,2462020.000000,1.370000
20,28,12,16,3980232.000000,1.140000,3253791.000000,1.390000,3248207.000000,1.400000
20,28,12,20,5089404.000000,1.120000,4150814.000000,1.370000,4110866.000000,1.390000
20,28,12,24,6170978.000000,1.110000,5059701.000000,1.360000,4968905.000000,1.380000
20,28,12,28,7363937.000000,1.090000,5985532.000000,1.340000,5959176.000000,1.350000
20,28,16,4,986951.000000,1.060000,794330.000000,1.320000,817274.000000,1.280000
20,28,16,8,2071734.000000,1.070000,1681097.000000,1.320000,1688572.000000,1.310000
20,28,16,12,3126513.000000,1.080000,2521166.000000,1.340000,2588876.000000,1.310000
20,28,16,16,4209715.000000,1.080000,3419203.000000,1.330000,3390548.000000,1.340000
20,28,16,20,5300671.000000,1.080000,4308290.000000,1.330000,4318560.000000,1.320000
20,28,16,24,6527410.000000,1.050000,5369065.000000,1.280000,5245623.000000,1.310000
20,28,16,28,7687909.000000,1.050000,6341522.000000,1.270000,6248754.000000,1.290000
20,28,20,4,1021369.000000,1.040000,839246.000000,1.260000,854666.000000,1.240000
20,28,20,8,2131804.000000,1.040000,1790024.000000,1.240000,1765403.000000,1.260000
20,28,20,12,3222263.000000,1.050000,2661214.000000,1.270000,2716348.000000,1.250000
20,28,20,16,4402469.000000,1.030000,3578284.000000,1.270000,3560593.000000,1.280000
20,28,20,20,5580598.000000,1.020000,4504956.000000,1.270000,4538082.000000,1.260000
20,28,20,24,6765743.000000,1.020000,5545678.000000,1.240000,5439489.000000,1.270000
20,28,20,28,8007323.000000,1.010000,6604638.000000,1.220000,6545225.000000,1.230000
20,28,24,4,1061438.000000,1.010000,861340.000000,1.240000,901612.000000,1.180000
20,28,24,8,2207990.000000,1.010000,1866918.000000,1.200000,1840852.000000,1.210000
20,28,24,12,3322634.000000,1.020000,2778395.000000,1.220000,2824985.000000,1.200000
20,28,24,16,4505907.000000,1.010000,3738411.000000,1.220000,3678869.000000,1.240000
20,28,24,20,5843764.000000,0.980000,4745011.000000,1.210000,4814047.000000,1.190000
20,28,24,24,7086759.000000,0.970000,5806069.000000,1.190000,5658728.000000,1.220000
20,28,24,28,8303382.000000,0.970000,6888764.000000,1.170000,6814333.000000,1.180000
20,28,28,4,1096175.000000,0.980000,900337.000000,1.200000,930669.000000,1.160000
20,28,28,8,2268870.000000,0.990000,1912258.000000,1.170000,1915271.000000,1.170000
20,28,28,12,3427454.000000,0.990000,2907556.000000,1.170000,2939704.000000,1.160000
20,28,28,16,4655835.000000,0.980000,3893442.000000,1.170000,3806312.000000,1.200000
20,28,28,20,6112449.000000,0.940000,5006751.000000,1.150000,5105874.000000,1.120000
20,28,28,24,7325734.000000,0.940000,6030580.000000,1.140000,5853075.000000,1.180000
20,28,28,28,8735006.000000,0.920000,7193247.000000,1.120000,7108898.000000,1.130000
24,4,4,4,50033.000000,0.650000,41225.000000,0.790000,40107.000000,0.810000
24,4,4,8,307880.000000,0.220000,103534.000000,0.640000,103188.000000,0.640000
24,4,4,12,140689.000000,0.710000,106623.000000,0.940000,104787.000000,0.960000
24,4,4,16,265494.000000,0.510000,214243.000000,0.630000,212862.000000,0.630000
24,4,4,20,236329.000000,0.710000,177841.000000,0.950000,172085.000000,0.980000
24,4,4,24,285465.000000,0.710000,212939.000000,0.950000,206102.000000,0.980000
24,4,4,28,339514.000000,0.700000,256342.000000,0.920000,252098.000000,0.940000
24,4,8,4,56413.000000,0.600000,47599.000000,0.710000,45849.000000,0.740000
24,4,8,8,115919.000000,0.590000,94487.000000,0.720000,93191.000000,0.730000
24,4,8,12,179156.000000,0.570000,139859.000000,0.730000,138631.000000,0.740000
24,4,8,16,239767.000000,0.570000,188328.000000,0.720000,183066.000000,0.740000
24,4,8,20,262662.000000,0.650000,206552.000000,0.820000,199474.000000,0.850000
24,4,8,24,324925.000000,0.630000,251120.000000,0.810000,237645.000000,0.860000
24,4,8,28,503835.000000,0.470000,411418.000000,0.580000,397204.000000,0.600000
24,4,12,4,62610.000000,0.570000,54377.000000,0.650000,53013.000000,0.670000
24,4,12,8,127899.000000,0.540000,106941.000000,0.650000,106312.000000,0.650000
24,4,12,12,202981.000000,0.510000,158015.000000,0.650000,157242.000000,0.660000
24,4,12,16,439114.000000,0.310000,383517.000000,0.360000,380332.000000,0.360000
24,4,12,20,336182.000000,0.510000,270842.000000,0.630000,256455.000000,0.670000
24,4,12,24,409585.000000,0.500000,327745.000000,0.630000,302222.000000,0.680000
24,4,12,28,435164.000000,0.550000,348788.000000,0.690000,328561.000000,0.730000
24,4,16,4,69047.000000,0.540000,60299.000000,0.610000,58817.000000,0.630000
24,4,16,8,138964.000000,0.510000,118505.000000,0.600000,118208.000000,0.600000
24,4,16,12,220598.000000,0.480000,179287.000000,0.590000,177164.000000,0.590000
24,4,16,16,280073.000000,0.500000,238550.000000,0.580000,227289.000000,0.610000
24,4,16,20,622568.000000,0.280000,541754.000000,0.320000,534037.000000,0.320000
24,4,16,24,512360.000000,0.400000,332189.000000,0.620000,301070.000000,0.690000
24,4,16,28,654803.000000,0.370000,540096.000000,0.450000,514707.000000,0.470000
24,4,20,4,74951.000000,0.520000,66359.000000,0.580000,65215.000000,0.590000
24,4,20,8,151086.000000,0.480000,130276.000000,0.560000,130388.000000,0.560000
24,4,20,12,238857.000000,0.450000,200915.000000,0.530000,199088.000000,0.540000
24,4,20,16,306679.000000,0.460000,266349.000000,0.530000,251875.000000,0.560000
24,4,20,20,416577.000000,0.420000,335604.000000,0.520000,318050.000000,0.550000
24,4,20,24,735619.000000,0.280000,624129.000000,0.330000,645520.000000,0.320000
24,4,20,28,755453.000000,0.320000,633555.000000,0.380000,609989.000000,0.400000
24,4,24,4,81447.000000,0.490000,72650.000000,0.550000,71647.000000,0.560000
24,4,24,8,163421.000000,0.450000,141760.000000,0.520000,143708.000000,0.520000
